gender,age,tenure,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_calls,senior_citizen,churn
Male,26,59,444.21130327892035,26134.960684259873,Monthly,DSL,Debit Card,9,0,1
Female,31,2,358.6317823131853,751.720095129001,Monthly,Fiber,Cash,8,0,1
Male,30,29,1265.4952252384646,36701.09992006135,Yearly,DSL,Cash,3,0,0
Female,42,68,1199.88440471097,81636.36407156893,Yearly,DSL,UPI,8,0,0
Male,19,65,1345.7769180653181,87446.03789827962,Monthly,Fiber,Debit Card,1,0,0
Male,52,26,672.594142398113,17452.58814466648,Monthly,Fiber,Credit Card,6,0,1
Male,24,10,2292.0543304494777,22915.05847510355,Monthly,DSL,Credit Card,1,0,0
Female,38,53,2612.8039198958454,138554.08922355884,Yearly,None,Cash,3,0,0
Male,35,59,2833.5295155098943,167086.29767643055,Yearly,Fiber,Debit Card,5,0,1
Male,20,22,1628.3782195029899,35885.287392525075,Yearly,DSL,Credit Card,1,0,0
Male,59,51,2191.337387638657,111732.00429210307,Monthly,Fiber,Debit Card,1,0,0
Male,56,48,2608.9880332768557,125302.34940244678,Monthly,DSL,Debit Card,1,0,1
Female,58,21,1428.385999952412,30056.546600767826,Monthly,Fiber,UPI,2,0,1
Female,66,22,1134.4145461501998,24926.872264783615,Yearly,DSL,Credit Card,4,0,0
Male,28,30,2828.156300804423,84883.46433119701,Monthly,Fiber,UPI,8,0,0
Female,56,25,1691.3266879080975,42215.09374905712,Monthly,DSL,Credit Card,5,0,1
Male,41,28,1641.5854937953707,46043.65013670314,Monthly,DSL,Debit Card,8,1,0
Male,63,65,780.7234607214386,50727.923159783895,Yearly,DSL,Credit Card,9,0,1
Male,36,45,591.0185393480632,26586.959393733883,Yearly,DSL,Cash,4,0,0
Female,21,68,2572.6885287054815,174983.97176218015,Monthly,DSL,Debit Card,5,0,1
Female,43,7,1957.1595757062987,13764.285077285062,Monthly,None,Credit Card,9,0,1
Female,55,49,1178.7263768525115,57704.861014438706,Monthly,DSL,UPI,7,0,1
Female,59,9,816.6877869537195,7382.4601105588745,Monthly,None,UPI,2,0,0
Female,49,36,1798.8426564580047,64736.735241266,Monthly,DSL,Debit Card,1,0,0
Female,56,1,1875.5820810050654,1849.3226658058577,Yearly,DSL,UPI,2,0,1
Female,62,10,857.8827233616571,8616.832398404702,Yearly,Fiber,Debit Card,8,0,1
Female,63,36,2597.7955193069797,93498.07534988245,Monthly,DSL,Debit Card,5,0,0
Female,53,46,526.513788620798,24188.855976589588,Monthly,Fiber,Debit Card,9,0,0
Male,57,32,1260.4513299493385,40401.62024000408,Monthly,None,Credit Card,3,0,0
Female,54,32,2136.0379171588097,68273.4685738481,Monthly,DSL,Debit Card,9,1,0
Female,50,6,1039.124982311842,6269.928418437094,Monthly,None,UPI,2,0,1
Female,53,48,2533.723025909434,121568.45032241095,Yearly,Fiber,Cash,1,0,0
Female,20,38,2296.64313182109,87175.53865756665,Yearly,Fiber,Credit Card,3,0,0
Female,26,17,2429.3616802799625,41232.5014185339,Monthly,None,UPI,8,1,0
Female,25,27,620.5876468671339,16777.198771367788,Yearly,Fiber,Debit Card,3,0,0
Female,50,54,678.4772455879659,36679.59670004734,Yearly,DSL,Debit Card,4,0,0
Female,23,50,1072.4790919103757,53528.16615223005,Monthly,None,Cash,7,0,0
Female,58,35,1697.8083460334149,59330.57719982986,Yearly,DSL,UPI,1,0,0
Female,56,25,2318.6434070883865,58046.593600178254,Monthly,Fiber,Credit Card,2,0,0
Female,21,28,2557.633405054439,71528.39650514704,Monthly,None,UPI,5,0,0
Male,30,15,2200.7053530843873,33089.416727989126,Monthly,Fiber,Debit Card,6,0,1
Male,66,4,2806.2115801327236,11170.479503281076,Yearly,None,Credit Card,3,0,0
Female,19,27,2293.607475963012,61975.40541103296,Yearly,Fiber,Debit Card,0,1,0
Female,22,26,1125.9232949124598,29235.952317513158,Monthly,DSL,Debit Card,6,1,0
Male,61,19,1014.7194677141459,19351.42029169061,Monthly,Fiber,UPI,8,0,0
Female,44,17,2178.7196158129427,37078.3244419049,Monthly,DSL,Cash,0,0,0
Male,49,43,819.7505354619585,35229.635716584555,Yearly,Fiber,Debit Card,0,0,0
Male,38,41,549.3299891877286,22437.79004753169,Monthly,DSL,UPI,0,1,0
Male,25,42,1736.0017621117236,72958.61404546656,Yearly,DSL,Credit Card,9,0,0
Male,55,50,2517.4322384031793,125894.98887135199,Monthly,Fiber,Cash,6,0,1
Male,25,40,572.7255746686316,22809.60533031202,Monthly,DSL,Debit Card,8,0,0
Female,67,39,2437.106574248469,94949.04036688477,Monthly,DSL,Debit Card,2,0,1
Male,20,23,2490.24441174918,57337.38006486968,Monthly,Fiber,Credit Card,7,0,1
Female,61,52,1601.1398002201674,83211.14955920908,Monthly,Fiber,UPI,8,0,1
Female,20,47,453.7378370283144,21352.90507387639,Monthly,Fiber,Debit Card,2,0,0
Male,39,63,770.3925983674033,48525.57658109945,Monthly,Fiber,Credit Card,2,0,0
Male,23,69,2209.0509429372173,152497.20106557233,Monthly,Fiber,Debit Card,0,0,0
Female,19,43,2220.800451475564,95577.81163606975,Monthly,Fiber,UPI,1,1,1
Male,40,48,2724.5592429526964,130878.20520426519,Monthly,DSL,Cash,6,0,1
Male,61,34,1872.2525956973736,63587.32508087215,Yearly,DSL,UPI,2,0,0
Female,19,40,634.089892827199,25436.188522383058,Monthly,Fiber,UPI,6,1,0
Female,55,61,626.8202448634247,38189.23921201466,Yearly,None,UPI,4,0,0
Male,34,50,2246.057364863424,112321.0314181503,Monthly,None,Credit Card,9,0,0
Female,52,67,795.2185957913331,53280.80048479316,Monthly,Fiber,Debit Card,7,0,1
Male,51,62,1185.6408489648343,73413.33026213422,Monthly,Fiber,Cash,4,0,0
Male,40,58,1614.4724186891676,93725.95453995295,Monthly,None,Credit Card,2,0,1
Male,47,33,365.8651694556082,11989.216003064916,Yearly,DSL,UPI,8,0,0
Female,69,16,970.811372953816,15570.625751142603,Monthly,Fiber,Cash,6,0,0
Female,25,48,1400.3019429696562,67271.49462978516,Monthly,DSL,UPI,4,0,0
Female,39,10,1054.0180599316568,10599.238169126105,Monthly,DSL,UPI,6,0,1
Female,61,38,667.1998841624277,25280.69450195802,Yearly,Fiber,UPI,9,0,0
Female,53,19,2264.633096049733,43017.54281504652,Yearly,DSL,Cash,8,0,1
Male,22,36,2494.4986689535594,89867.83785641493,Monthly,DSL,Debit Card,4,1,0
Male,30,59,994.1932355880571,58617.93674177111,Monthly,DSL,UPI,6,0,1
Male,46,63,2389.932635437019,150559.30576760712,Yearly,None,Debit Card,8,0,0
Male,48,46,1339.9946238835473,61594.311477183146,Yearly,Fiber,Cash,0,0,0
Female,64,3,1667.0516353058076,4993.865189494488,Monthly,DSL,Cash,3,0,1
Male,33,65,2610.2029022115125,169740.7562282669,Monthly,Fiber,UPI,0,0,0
Female,59,8,2323.874940866501,18582.024373138564,Yearly,Fiber,Debit Card,7,0,0
Male,47,51,2472.81549855368,126124.77282965253,Yearly,Fiber,Debit Card,2,0,0
Female,33,6,668.4819497831634,3991.686955359597,Monthly,Fiber,UPI,1,0,1
Female,29,39,487.24244975106956,18994.47897693238,Monthly,Fiber,Credit Card,3,0,0
Male,34,60,2711.192768537565,162574.6009520632,Yearly,Fiber,Credit Card,2,0,0
Male,33,28,1346.1525278419547,37649.01988156683,Yearly,Fiber,Cash,4,0,0
Male,29,54,1076.2751307881383,58106.17340690783,Yearly,DSL,Cash,7,0,0
Male,25,37,2255.679886506926,83486.9151959548,Yearly,Fiber,Credit Card,9,0,1
Female,37,9,2557.322110765613,23005.909383001297,Monthly,DSL,Credit Card,7,0,1
Male,20,56,2627.7219791254124,147119.9942396874,Yearly,Fiber,Credit Card,6,0,0
Male,33,59,1152.1922810381138,67956.96432831755,Monthly,Fiber,UPI,7,0,1
Female,47,2,2599.9734562445196,5148.405578329132,Yearly,Fiber,UPI,4,1,1
Male,62,61,409.5216498107325,25065.719495009493,Monthly,Fiber,UPI,9,0,0
Male,40,58,433.08602694124096,25123.338207750156,Yearly,DSL,UPI,9,0,0
Male,45,60,1982.501826970217,118852.79150898746,Monthly,Fiber,UPI,5,0,1
Male,68,40,469.38719661197484,18679.3771161629,Monthly,None,UPI,7,1,0
Male,57,36,1175.444754977436,42410.60350617811,Monthly,None,Cash,0,0,0
Female,22,37,2115.441162866695,78215.61320434236,Yearly,Fiber,Debit Card,5,0,0
Male,37,18,1209.620619346411,21834.292805998262,Yearly,DSL,Cash,5,0,0
Male,57,63,783.919409888259,49298.57788327243,Yearly,Fiber,Debit Card,4,0,0
Male,61,22,1058.6466790053723,23374.4594854571,Monthly,DSL,Cash,3,0,1
Male,18,11,1534.4533970761659,16953.87076857116,Monthly,DSL,Cash,0,0,1
Male,47,58,1582.5418094598024,91801.64358115544,Yearly,Fiber,UPI,9,0,0
Female,38,57,2413.1006246374454,137448.53533579104,Yearly,Fiber,UPI,7,1,1
Male,37,4,2324.413719465084,9249.217052665002,Yearly,Fiber,Debit Card,5,0,0
Female,23,7,1532.408072301565,10708.221035590648,Yearly,Fiber,Debit Card,2,0,0
Female,39,61,2582.301842566683,157512.42521991715,Yearly,DSL,UPI,2,1,0
Male,35,54,607.4402741967688,32761.31055833799,Monthly,Fiber,Cash,5,0,0
Male,25,68,988.454045618034,67121.46467567542,Yearly,Fiber,Debit Card,6,0,1
Male,56,1,2534.5364514560792,2552.5619326413876,Monthly,DSL,Credit Card,7,0,0
Male,49,55,1319.5839042906134,72581.94566952268,Yearly,DSL,Credit Card,4,0,0
Female,50,3,2948.1902087433737,8801.170753315937,Yearly,Fiber,Credit Card,9,0,1
Male,33,38,1557.8838601251557,59107.18187826984,Monthly,DSL,Debit Card,5,0,0
Male,29,1,2437.226182002163,2536.145019446551,Monthly,DSL,UPI,0,1,1
Male,55,38,1385.2290117324042,52635.09968319664,Monthly,DSL,UPI,5,0,0
Male,69,29,1446.3745014685621,41996.06139094311,Monthly,DSL,UPI,8,0,0
Male,51,5,1332.7844976672955,6654.385295346744,Monthly,DSL,Debit Card,9,0,0
Male,31,21,2240.504175379192,46959.22174113562,Yearly,Fiber,Debit Card,3,0,0
Female,53,71,1777.298286961985,126150.09852331803,Monthly,DSL,Credit Card,9,0,1
Female,50,67,2847.2009006945964,190726.48237473913,Monthly,None,Debit Card,0,0,0
Male,40,47,976.4038546420828,45958.6517489877,Yearly,DSL,Credit Card,8,0,0
Male,67,35,570.5193766252997,19999.024177485466,Yearly,Fiber,Credit Card,3,0,0
Male,62,68,1360.806009767881,92489.89464494381,Monthly,Fiber,UPI,1,0,0
Female,19,69,1964.1243106462953,135618.12542552617,Yearly,None,Debit Card,0,0,0
Male,58,1,2623.1571296718366,2587.465496151411,Monthly,Fiber,UPI,2,0,1
Female,38,68,1233.7315940368846,83993.3951996739,Monthly,Fiber,UPI,6,0,0
Male,19,12,2064.224228036046,24869.923475066604,Monthly,Fiber,Debit Card,9,0,1
Male,44,60,1244.5364387626914,74610.42842931084,Monthly,None,Debit Card,1,0,1
Male,26,27,1965.4928740850369,53030.855823533675,Monthly,Fiber,Cash,8,1,0
Male,18,56,2687.9814569827577,150524.17043073135,Yearly,Fiber,Credit Card,1,0,0
Female,28,23,923.6656341004044,21277.129718538883,Yearly,DSL,Cash,4,1,0
Female,20,25,1390.4524336890058,34766.920332025904,Monthly,Fiber,Credit Card,7,0,1
Male,69,21,2980.816030360316,62691.02493139308,Monthly,None,Credit Card,9,1,1
Male,40,61,2644.103976273544,161335.14038553333,Monthly,DSL,Credit Card,7,0,1
Female,43,63,1823.5276163197452,114824.64879802054,Yearly,DSL,UPI,2,0,0
Female,21,52,1693.8944980065432,88003.53340638297,Yearly,None,UPI,1,0,0
Female,35,25,1067.4210322226386,26723.206063707836,Monthly,None,Debit Card,8,0,0
Female,23,55,1695.4654547725295,93182.29050052528,Monthly,Fiber,Credit Card,2,0,0
Male,52,46,2589.0900453558575,119155.67745443659,Monthly,Fiber,Credit Card,7,0,1
Female,39,32,2148.9711858500077,68729.28528065232,Monthly,DSL,Credit Card,1,0,1
Male,60,55,1082.1188760805637,59481.916837042125,Monthly,Fiber,UPI,2,0,0
Female,32,5,842.9525868445389,4116.922612700597,Monthly,None,Debit Card,0,1,0
Female,39,36,1015.0630498914386,36582.4720495108,Monthly,None,UPI,5,0,0
Female,54,49,757.3498437606315,37032.796294883876,Monthly,Fiber,Cash,6,0,1
Female,69,58,557.2298792640331,32373.90911280662,Monthly,None,Cash,3,0,1
Female,59,39,1430.6676709935484,55794.41273313183,Monthly,Fiber,Cash,0,0,0
Male,29,61,604.9089318753228,36956.3008073856,Yearly,DSL,Debit Card,2,0,0
Male,64,9,763.1639058631818,6885.260460608184,Yearly,Fiber,Cash,8,0,1
Female,66,6,1776.7766477166124,10577.146540703472,Yearly,None,Debit Card,4,0,0
Female,59,35,743.4180389888518,26072.76183195085,Yearly,DSL,UPI,5,1,0
Male,55,39,471.4753720634377,18301.499407453022,Monthly,DSL,UPI,3,0,0
Female,35,22,1155.94989507529,25426.638035770247,Yearly,None,Debit Card,0,0,0
Female,62,41,893.8615662793123,36582.7940602808,Yearly,DSL,UPI,4,0,0
Male,52,5,1690.3240075848173,8502.087073519664,Monthly,Fiber,UPI,4,0,1
Female,47,42,575.3911283746652,24248.745637297165,Monthly,None,Debit Card,4,0,0
Female,41,67,2328.781126744041,156039.1607245224,Yearly,DSL,Cash,5,0,0
Male,59,30,2745.8305024748743,82380.34453310606,Yearly,None,Debit Card,1,0,0
Male,47,57,2306.274969681725,131510.46591112347,Monthly,None,Credit Card,0,0,0
Male,31,29,1737.6330009837645,50292.37279112432,Monthly,Fiber,UPI,1,0,1
Female,23,37,2622.8031188299897,97127.26712523666,Yearly,Fiber,Debit Card,9,1,0
Male,20,13,2175.2796254100704,28218.12489374914,Monthly,Fiber,UPI,5,0,0
Male,33,32,327.4880306155126,10576.440756461652,Yearly,DSL,Cash,4,0,0
Male,24,46,1363.0434124911583,62747.24776418538,Monthly,Fiber,UPI,4,0,1
Male,69,23,2596.5701283983603,59775.96318270242,Yearly,DSL,Debit Card,5,0,0
Male,31,45,1232.818916533227,55508.09184006993,Monthly,Fiber,Cash,9,0,1
Male,26,17,394.08096851891344,6693.70910137856,Monthly,Fiber,Cash,6,0,1
Female,32,66,2313.6850240911353,152717.53712868717,Monthly,Fiber,Cash,8,0,1
Female,38,6,2464.503329763745,14696.300555785496,Monthly,Fiber,Credit Card,6,0,1
Male,52,18,732.6029766169331,13211.6454809912,Monthly,DSL,Debit Card,1,0,0
Male,19,22,1749.8193414765892,38521.24513288237,Monthly,Fiber,Debit Card,5,0,0
Male,44,33,817.2796852884595,27048.469773999528,Monthly,Fiber,Cash,8,0,1
Female,19,30,2240.9329314191964,67229.11921406192,Monthly,Fiber,UPI,6,1,1
Female,52,32,1032.1862289792111,32945.38820215197,Yearly,DSL,Cash,1,0,0
Female,35,42,1152.7808309209913,48378.03408277805,Yearly,DSL,Credit Card,2,0,0
Female,31,10,2580.4213048282736,25835.3389307056,Monthly,Fiber,Cash,7,0,1
Female,37,36,1585.0703509586417,57010.38440706139,Monthly,DSL,Debit Card,8,0,1
Female,35,34,2107.337018289269,71605.56418620623,Yearly,Fiber,Cash,3,0,1
Female,27,28,1385.4072369506628,38855.496437890724,Monthly,Fiber,UPI,8,0,0
Female,42,11,1103.6185144231395,12156.667605007076,Monthly,DSL,Debit Card,1,0,0
Female,19,39,1987.7907631465857,77525.54524907155,Yearly,Fiber,UPI,4,0,0
Male,42,47,717.1154500128175,33668.11654396359,Monthly,DSL,Cash,1,0,0
Male,50,19,1306.09955603053,24862.077171766676,Monthly,Fiber,Debit Card,0,0,1
Male,53,15,863.4000009419901,12908.543701027857,Monthly,None,Credit Card,4,0,0
Male,48,28,2177.646410740013,61021.51220424919,Monthly,Fiber,Debit Card,1,0,1
Female,31,24,2848.3638635344905,68274.75302088127,Monthly,DSL,UPI,6,0,0
Female,18,9,2986.879613642839,26954.824791101968,Yearly,None,Debit Card,7,0,1
Male,63,47,1514.747388192295,71193.04053771305,Monthly,Fiber,Credit Card,1,0,0
Female,33,33,980.8320520184001,32355.159319946993,Monthly,DSL,Credit Card,6,0,0
Male,63,62,1494.6393000376752,92689.84128464424,Monthly,Fiber,Credit Card,3,0,0
Female,69,19,2586.6274068993544,49170.75914566698,Monthly,DSL,Credit Card,0,0,1
Male,20,67,855.2153320905077,57225.83428544201,Monthly,Fiber,UPI,2,1,1
Female,52,40,2869.658259462894,114837.577096479,Monthly,Fiber,Debit Card,0,1,0
Female,58,47,1222.0375757550078,57390.951720075376,Monthly,DSL,Cash,4,0,0
Male,23,65,2960.669880515823,192524.53460956248,Monthly,Fiber,Credit Card,7,1,0
Female,42,29,2563.243996341698,74397.64602659222,Monthly,DSL,Cash,0,0,1
Male,30,50,2482.1404421979537,124076.27531820464,Monthly,Fiber,Cash,8,0,1
Male,51,13,1157.3426191878657,15107.001908082397,Yearly,Fiber,Debit Card,2,1,0
Male,25,1,322.6984722594095,293.97657211939037,Monthly,DSL,Cash,4,0,1
Male,38,34,1330.758853830167,45165.990566552886,Monthly,DSL,Cash,8,0,0
Female,51,48,1113.885298089273,53558.87195603024,Monthly,Fiber,UPI,4,0,0
Female,21,48,399.9718741037527,19229.170360023218,Monthly,Fiber,Cash,8,0,1
Female,42,49,1663.48619256601,81502.04334106701,Yearly,Fiber,Debit Card,9,0,1
Male,32,64,1387.1845404633889,88759.3652599631,Monthly,Fiber,Cash,7,0,1
Female,21,61,2012.3024629021168,122715.39130388077,Monthly,Fiber,Debit Card,6,0,1
Male,62,29,1976.2030699240247,57406.17854688254,Monthly,Fiber,Credit Card,0,0,0
Female,29,39,625.0159169210363,24302.570212946594,Monthly,DSL,Cash,3,0,0
Female,49,26,2936.806974541881,76319.94234987302,Monthly,DSL,Cash,8,1,1
Female,49,17,803.7148594919067,13660.252139418948,Yearly,Fiber,Cash,9,0,0
Male,45,71,1501.2398668647024,106583.63045640475,Monthly,Fiber,Credit Card,7,0,1
Female,30,13,1616.9173672710842,21014.199071405663,Yearly,Fiber,UPI,3,0,0
Female,48,69,2494.2695524781243,172039.75588415665,Monthly,DSL,Cash,0,0,0
Male,31,26,566.9199094555463,14668.904151266104,Monthly,None,Debit Card,9,0,0
Female,37,49,1456.3395538630357,71311.59165655448,Yearly,DSL,UPI,3,0,0
Male,35,67,1995.9558596377506,133811.9478264897,Yearly,DSL,UPI,2,0,0
Female,46,7,879.92017838495,6082.051842261551,Monthly,DSL,UPI,5,1,0
Male,23,58,1993.1633266683966,115654.95796744166,Monthly,Fiber,Cash,4,0,1
Male,49,49,2792.895061384062,136903.3676864457,Yearly,Fiber,Credit Card,4,0,0
Female,46,53,2992.2989541662223,158653.79865158923,Monthly,DSL,Credit Card,1,0,0
Male,60,65,386.6179073348244,25207.487074561457,Monthly,Fiber,Cash,2,0,0
Male,19,62,935.0882162606292,57928.0766436668,Yearly,DSL,Debit Card,5,0,0
Male,40,17,1136.8292126375832,19271.008508692692,Monthly,DSL,Debit Card,1,0,0
Male,36,43,1376.6404712014084,59188.641394966064,Monthly,DSL,Debit Card,3,0,0
Male,48,25,953.094325478872,23780.375970722205,Monthly,Fiber,Cash,1,0,0
Male,68,3,848.4175852993438,2592.114753694653,Monthly,DSL,Credit Card,8,0,1
Female,22,29,2876.29537452725,83439.75377663854,Yearly,DSL,Cash,2,0,0
Male,36,32,2779.0083274803983,89003.26401698327,Monthly,DSL,Credit Card,9,1,1
Male,51,26,425.8797527084172,10989.421231116261,Yearly,DSL,UPI,9,0,0
Female,27,16,1213.79515833309,19503.739200001055,Monthly,None,Cash,5,0,0
Female,42,25,1392.9010949316978,34781.197098626464,Monthly,Fiber,Credit Card,0,0,1
Female,19,54,944.3392435980471,50992.458023479936,Monthly,Fiber,UPI,9,0,1
Female,28,28,1996.9568218680738,55902.51329949399,Yearly,Fiber,UPI,2,0,1
Female,67,56,2028.0280159394508,113621.63122283012,Yearly,Fiber,Cash,7,0,0
Female,48,65,2595.361416487212,168682.55873355514,Monthly,None,Credit Card,4,0,1
Female,32,41,2299.3470246400884,94361.9386393735,Monthly,None,UPI,7,0,1
Male,26,51,1763.9479828080803,90041.85389973981,Monthly,Fiber,Cash,1,1,0
Male,40,71,2063.6842791199338,146596.0160479092,Yearly,Fiber,UPI,6,0,0
Female,36,29,1038.7697101661488,30038.57326134796,Monthly,Fiber,Debit Card,8,0,1
Male,26,19,1900.2517129118658,36175.63415763624,Monthly,DSL,Cash,6,0,0
Male,52,66,1619.9135878247819,106970.62388552426,Monthly,Fiber,UPI,2,1,1
Male,38,41,659.0300617542,26940.935121323426,Monthly,Fiber,Cash,6,0,0
Female,26,45,953.8695467740209,42845.61246991819,Monthly,Fiber,Cash,7,0,1
Female,45,15,1086.5723169482822,16218.81751652774,Monthly,Fiber,Credit Card,0,0,1
Male,63,3,2794.6358310419064,8286.174011766618,Yearly,None,Credit Card,2,0,0
Female,68,11,921.0439263419015,10141.210050799833,Monthly,Fiber,UPI,4,0,1
Male,24,53,1079.958537613104,57332.481351781724,Monthly,Fiber,Cash,5,0,1
Male,33,46,1296.2561512414673,59615.51989768745,Monthly,Fiber,Cash,2,0,0
Male,33,30,2091.1053942885446,62741.31332903381,Monthly,DSL,Debit Card,3,0,0
Male,50,57,618.2436596747793,35333.48256081641,Yearly,DSL,Cash,4,0,0
Female,21,18,2874.6520737331953,51694.773772952365,Monthly,Fiber,Credit Card,2,0,1
Female,21,51,2636.0422942558644,134509.8510575687,Monthly,Fiber,Cash,3,0,1
Female,56,48,1857.4833971241655,89168.48115540229,Monthly,DSL,Credit Card,4,0,0
Male,57,66,2118.902242047383,139861.44327805986,Monthly,Fiber,Debit Card,1,0,1
Female,34,8,343.9832723593832,2720.5009503165224,Monthly,DSL,UPI,9,0,1
Male,54,22,1214.1508934408116,26723.636527891234,Monthly,Fiber,Credit Card,8,1,1
Female,56,6,2447.282622785893,14598.324238611016,Monthly,Fiber,UPI,9,0,1
Male,69,57,508.20402923944187,29020.55838117101,Yearly,DSL,UPI,7,1,0
Male,46,36,1061.2473523689446,38161.842237590856,Monthly,DSL,UPI,5,1,0
Male,69,57,1879.3014365026404,107197.7035465493,Monthly,DSL,UPI,9,0,0
Female,53,49,991.3151747871428,48548.01370349149,Yearly,Fiber,Credit Card,2,1,1
Female,55,45,2820.7405301902018,126861.88868065646,Monthly,DSL,Debit Card,1,0,0
Female,56,66,652.858303171584,43127.824324198235,Monthly,DSL,Cash,6,0,1
Female,67,45,2451.9647663510023,110271.33011473781,Monthly,DSL,Credit Card,7,0,0
Male,54,20,1670.4614681473022,33459.965466054644,Monthly,DSL,Debit Card,9,0,1
Female,69,64,2324.8930947138815,148886.78050896965,Monthly,Fiber,Cash,0,0,0
Female,52,67,1137.9313864409082,76297.31346529991,Monthly,DSL,UPI,5,0,0
Male,24,3,1688.1219262425047,4968.855628413779,Yearly,DSL,Cash,6,0,1
Male,44,54,2612.455444252576,141092.57114724966,Monthly,Fiber,Cash,8,0,0
Male,45,64,1559.5708676323818,99851.61766266638,Monthly,DSL,Debit Card,2,0,0
Female,39,40,1270.243627157728,50874.83675146838,Monthly,Fiber,Cash,1,0,0
Male,31,59,1746.6195428823873,102961.75349184865,Monthly,Fiber,UPI,4,0,0
Male,24,55,2235.879433198191,122969.39039149096,Monthly,None,Credit Card,9,1,1
Male,54,62,1496.6210328459574,92797.57821097704,Monthly,Fiber,Credit Card,0,0,1
Female,39,4,2833.967832884137,11269.696304065383,Monthly,Fiber,Debit Card,5,0,0
Male,22,60,1095.3537249143235,65685.71345680155,Yearly,DSL,UPI,8,1,0
Female,19,30,1582.751736656625,47470.59644494999,Monthly,None,UPI,9,0,0
Female,44,2,2342.704680221892,4752.051298035344,Yearly,None,Cash,8,0,1
Male,38,62,2159.626944338547,133982.75206220394,Yearly,DSL,Debit Card,6,0,0
Male,55,49,2630.830841526322,128936.3958005733,Monthly,Fiber,UPI,6,0,0
Female,32,9,2990.3847878389943,26892.45212775524,Yearly,None,UPI,7,1,1
Male,38,31,1451.5174877467418,44947.84832370879,Yearly,DSL,UPI,9,0,0
Male,27,61,599.107375414942,36641.97693719869,Monthly,Fiber,Credit Card,1,0,1
Female,40,48,381.12287818151356,18390.502152327925,Yearly,DSL,Credit Card,5,0,0
Female,56,25,2261.567646577383,56624.18655408159,Monthly,Fiber,Credit Card,4,0,1
Male,22,36,2658.836912533532,95775.2626811827,Monthly,Fiber,Cash,4,0,1
Female,18,8,894.9239820499304,7124.547765148566,Yearly,DSL,Cash,2,1,1
Male,30,58,726.8097004127461,42218.3627206388,Monthly,DSL,Cash,2,1,0
Male,38,45,466.95374711936563,20994.677223825685,Monthly,Fiber,UPI,5,0,0
Male,43,62,2520.297888636457,156223.82371509136,Monthly,Fiber,Credit Card,9,0,1
Female,67,39,1139.7312377099777,44498.49134238238,Yearly,DSL,UPI,9,0,0
Male,62,58,1383.5816104513965,80163.66419170509,Yearly,Fiber,UPI,6,0,0
Male,38,64,1656.4255173459533,105920.94565480015,Monthly,Fiber,Debit Card,0,0,1
Male,35,44,2565.523732365787,112872.63496353087,Yearly,DSL,UPI,2,0,0
Female,54,29,2056.249698216009,59620.3690084287,Monthly,None,Cash,0,1,0
Female,62,59,1959.6745006160904,115699.9243669621,Monthly,DSL,Credit Card,9,0,1
Female,49,71,773.314669880959,54830.57218080565,Yearly,DSL,Credit Card,2,0,0
Female,53,9,1684.6127076165403,15086.171154039344,Yearly,DSL,UPI,4,0,1
Female,34,6,2230.528746382369,13312.662998389193,Monthly,DSL,Cash,8,0,1
Male,52,29,2926.804384182328,84783.27439354642,Monthly,Fiber,Cash,2,0,1
Female,66,58,842.797034876051,48796.57437037394,Yearly,None,Cash,9,0,0
Female,28,17,324.76705328151195,5553.013879151511,Yearly,Fiber,Credit Card,9,0,0
Female,38,16,502.31387071586835,8023.338797277395,Monthly,Fiber,Cash,8,0,0
Male,69,3,1313.801655991344,3994.1255813916346,Monthly,Fiber,Cash,0,0,1
Female,43,21,2514.470548914165,52902.4010709138,Yearly,DSL,UPI,5,0,0
Female,21,64,318.28362077426164,20401.958665772545,Yearly,Fiber,Debit Card,8,0,0
Male,51,36,1532.1726007917687,55068.30474262769,Monthly,Fiber,Cash,4,0,0
Female,69,62,1187.9226614217653,73572.11758110032,Yearly,DSL,UPI,9,0,0
Male,65,42,440.70061726926446,18585.62674227205,Yearly,None,UPI,1,1,0
Male,35,42,1514.6379740160667,63620.29409758645,Yearly,DSL,Cash,4,0,0
Male,57,61,986.8215098091408,60261.07953023674,Yearly,Fiber,Debit Card,0,0,0
Male,52,13,1249.0890527369174,16309.480152824912,Monthly,Fiber,Credit Card,8,1,0
Male,58,11,2204.161322917591,24331.309460393404,Monthly,DSL,Debit Card,9,0,1
Female,46,54,1707.1876565596112,92278.09929531628,Monthly,Fiber,Cash,9,0,1
Male,69,16,635.548058280596,10179.734091790198,Monthly,DSL,Debit Card,8,0,0
Male,46,8,2894.8192591438255,23126.75810760181,Yearly,Fiber,UPI,5,0,1
Female,55,59,2015.9590674162937,119033.95795243094,Yearly,None,UPI,8,1,0
Male,59,57,2366.8447492888354,134919.63199066385,Monthly,DSL,Debit Card,2,0,0
Female,38,40,512.8755050226011,20427.870745494965,Monthly,Fiber,Credit Card,3,0,0
Female,59,59,426.05762454205103,25165.955157992983,Monthly,None,Debit Card,5,0,1
Female,30,2,351.50973599381916,720.5564220666405,Yearly,Fiber,Cash,3,0,1
Male,66,10,808.7438749883,8166.597324461942,Monthly,Fiber,Credit Card,0,0,0
Male,58,44,1417.9026738399368,62418.35508678878,Monthly,DSL,Debit Card,6,0,1
Male,34,11,2825.7305601876214,31052.846646956146,Monthly,Fiber,Debit Card,4,0,1
